file	t	f0	F1	F2	F3	H1c	H2c	H4c	A1c	A2c	A3c	H2Ku	H5Ku	H1u	H2u	H4u	A1u	A2u	A3u	B1	B2	B3	H1H2c	H2H4c	H1A1c	H1A2c	H1A3c	H2KH5Ku	H1H2u	H2H4u	H1A1u	H1A2u	H1A3u	CPP	HNR05	HNR15	HNR25	HNR35	intensity
 3.wav	0.757	149.01634533006373	751.971	1335.785	2931.06	79.2706307833958	78.67835528351011	76.95527662615504	65.94216845280864	68.67865070540566	85.9853898367491	62.29560848490494	54.46094357159508	79.7270596843909	80.60398378408544	87.41460766647457	94.21725559824439	91.19920502839115	78.7876635718805	42.54616116327257	46.658965084309685	129.71247187990363	0.5922754998856874	1.7230786573550745	13.328462330587158	10.591980077990144	-6.714759053353305	7.834664913309858	-0.8769240996945484	-6.810623882389123	-14.490195913853498	-11.472145344000253	0.9393961125103942	30.433	30.140066207161947	16.232310236250235	16.106995434432324	14.837579625112234	58.037458622628584
 3.wav	0.762	149.174026165892	761.589	1337.374	2933.354	79.2964431070771	78.63714660022885	76.49667464841309	65.41922966801451	68.83619460474719	85.66535004811304	62.387400253377756	56.69570567275251	79.74471026076483	80.52567882203091	86.63167183430629	93.88256456950684	91.65374910909009	78.68873639265112	42.62791147534039	46.70026939523672	129.96704381766497	0.6592965068482499	2.140471951815755	13.877213439062587	10.460248502329904	-6.368906941035945	5.691694580625246	-0.7809685612660786	-6.105993012275377	-14.137854308742007	-11.909038848325253	1.0559738681137105	32.116	39.160750039130555	17.96407120177711	17.83168137069374	16.235184396007313	58.1605831861571
 3.wav	0.767	149.20947383178924	773.4	1341.163	2930.271	79.34046940360139	78.64859604837993	76.3058792679692	64.91795602098128	68.58640510029036	84.31876729029425	62.5207318871888	58.38143094065515	79.77788251156836	80.48817440678613	86.03581355793452	93.60567145272861	91.74296813619608	77.74088560425939	42.70718520990673	46.75609677082917	129.71189353795026	0.6918733552214604	2.3427167804107256	14.42251338262011	10.754064303311026	-4.978297886692857	4.139300946533652	-0.7102918952177646	-5.547639151148388	-13.82778894116025	-11.965085624627719	2.036996907308975	30.583	34.240821364939535	19.970084519479926	19.694287936533605	17.685127859255783	58.21141068370588
 3.wav	0.772	149.15797287884507	779.773	1342.456	2925.034	79.34664385176296	78.63991220722383	76.10208280532444	64.51835824313054	68.29711447013943	83.15226391136741	62.59776846816795	58.22451292018937	79.77810540920183	80.45272083267983	85.61644441851212	93.3340137895727	91.6490591805834	76.83632393070607	42.74054793066533	46.767218999930655	129.2398988922706	0.7067316445391327	2.537829401899387	14.828285608632427	11.049529381623529	-3.8056200596044505	4.37325554797858	-0.6746154234780022	-5.163723585832287	-13.555908380370866	-11.870953771381565	2.9417814784957557	30.195	34.57408398310753	20.500321603117516	20.24886086488121	18.200210237723596	58.20578010808589
 3.wav	0.777	149.02246032616404	785.453	1343.923	2928.381	79.29777827620657	78.56732817764379	75.68799205931435	63.92228180716676	67.808876499462	82.24906775658566	62.33297843937622	56.66641912520596	79.72348615098072	80.35436717676808	85.00098467701874	92.85230592985192	91.3318478415658	76.040830589672	42.75919917579804	46.77014041806169	129.4823469686488	0.730450098562784	2.8793361183294337	15.37549646903981	11.48890177674457	-2.9512894803790886	5.666559314170257	-0.6308810257873603	-4.646617500250656	-13.128819778871204	-11.608361690585085	3.682655561308721	30.727	34.62884536984152	19.17170496572961	18.962538392875786	17.853701110985646	58.15848597008001
 3.wav	0.782	148.79360303263914	795.666	1350.938	2909.98	79.2322568084939	78.48957548001339	75.41169676322053	63.357193694675445	66.79157306595886	80.7748630085143	62.01797217782132	55.3874884165936	79.64731789206157	80.22927721026407	84.3721030748882	92.46314674508795	90.55174149736187	75.2339425184371	42.792844387158695	46.83828535776129	127.8134491498347	0.7426813284805149	3.0778787167928527	15.875063113818456	12.440683742535043	-1.5426062000204013	6.6304837612277225	-0.5819593182025073	-4.142825864624129	-12.815828853026389	-10.904423605300309	4.413375373624461	30.606	33.21914183370309	18.200879316920503	17.979225680870208	17.156246306722135	58.08718048706048
 3.wav	0.787	148.46295597468546	803.632	1357.602	2875.071	79.14295311533013	78.39357282039174	75.13624615713141	62.9413635807345	65.54943108905712	80.59590999877301	62.037642974527635	55.05274310355324	79.54895541986755	80.09320917215015	83.80944478384798	92.17945495927896	89.47752262433985	75.94634035957957	42.80007154241098	46.89026816340203	124.71618784012085	0.7493802949383905	3.2573266632603293	16.201589534595627	13.593522026273007	-1.45295688344288	6.984899870974395	-0.5442537522826001	-3.716235611697826	-12.630499539411403	-9.928567204472301	3.602615060287988	32.9	34.08310037980397	17.943317651924666	17.857444497174143	17.224605428222695	58.00951727767229
 3.wav	0.792	148.02032202375594	811.496	1366.627	2843.093	79.02473403062933	78.28147627713308	74.88828160471948	62.690878185093894	64.55977252433289	79.98765052389848	62.12013997462008	54.69304629214132	79.4210559737988	79.9385321224304	83.26754869411576	92.04463360622793	88.61578489309775	76.2281806682974	42.792583754203754	46.9638342913167	121.87092642642615	0.7432577534962519	3.3931946724135997	16.33385584553544	14.464961506296447	-0.9629164932691481	7.427093682478763	-0.5174761486316015	-3.329016571685358	-12.623577632429132	-9.194728919298953	3.1928753055014027	33.52	33.11559037908427	20.644963651441298	20.57230689956892	19.958677953405846	57.9415695834155
 3.wav	0.797	147.41479435142114	818.231	1376.63	2834.15	78.87086920668571	78.25869842554734	74.53718432884136	62.963181544414	63.612923071351425	79.04039393277236	62.25664274297826	54.37288559170974	79.25759562786308	79.87375697423644	82.63632540894803	92.40503862738024	87.74617334530342	75.77167179298793	42.75897751668902	47.03406985279115	120.9237020056453	0.6121707811383743	3.721514096705974	15.907687662271712	15.257946135334286	-0.16952472608664948	7.883757151268519	-0.6161613463733602	-2.762568434711582	-13.147442999517153	-8.488577717440336	3.485923834875152	31.225	30.38923511146058	18.181455861220797	18.087201051026863	17.594931605826567	57.89022590350064
 3.wav	0.802	146.6448959309214	824.174	1390.542	2836.175	78.66676356110634	78.2598425426964	73.93285008727676	63.70227072427504	62.969998774401084	77.40903212071325	62.63795073313133	57.84992448098292	79.04330273370947	79.83058985365543	81.74801557326927	93.1924427037002	87.09539179151663	74.48963852359108	42.701244738956	47.14691918541137	120.83881036813462	0.4069210184099319	4.326992455419642	14.964492836831297	15.696764786705252	1.257731440393087	4.788026252148413	-0.7872871199459581	-1.9174257196138456	-14.149139969990728	-8.052089057807166	4.553664210118384	31.283	26.271512263980394	14.080722505525964	13.873946284795476	13.459170919795005	57.85168832681726
 3.wav	0.807	145.71554954615607	829.157	1407.148	2836.224	78.39734592864447	78.2510965152672	73.45012234741415	64.12332563039772	62.46599175991102	76.25663456391494	63.35381649146906	59.909023153551445	78.7634638848648	79.77673320183096	80.98522599107358	93.6284409750079	86.51380102028887	73.74520565358036	42.61929290445282	47.28946211196198	120.53658496082689	0.14624941337727648	4.800974167853042	14.274020298246754	15.93135416873345	2.140711364729526	3.4447933379176163	-1.0132693169661593	-1.2084927892426123	-14.8649770901431	-7.750337135424061	5.018258231284449	28.937	23.84138495966747	14.475057579827311	14.338973762530479	13.884055048679985	57.81088526894916
 3.wav	0.812	144.65764621067055	831.661	1412.661	2837.982	78.12946140595844	78.1736580412678	72.81900574206045	64.45392838691323	62.42100041360976	76.7003651311062	63.989856517241954	57.51896898077777	78.48786320073062	79.66581853824093	80.14474636574904	93.99961001642266	86.4881756126129	74.3307343434949	42.50905825015641	47.241933324436594	120.3335076004386	-0.04419663530936191	5.354652299207345	13.675533019045204	15.708460992348677	1.4290962748522418	6.470887536464183	-1.177955337510312	-0.4789278275081159	-15.51174681569205	-8.000312411882291	4.157128857235719	27.401	23.045147813526754	12.908119757253505	12.716418468883122	12.242777496961295	57.74515959886236
 3.wav	0.817	143.47862813327032	832.649	1412.315	2833.253	77.8613225651599	78.0118918408555	72.41362176088585	64.3734967996183	62.7445040160775	76.7247005003239	64.42935714062463	54.3232797334612	78.21325129547257	79.4759353312516	79.56315314290849	93.96980812003153	86.87674592638979	74.4828684040816	42.376728279622036	47.08356840659648	119.55427799736077	-0.1505692756956023	5.598270079969652	13.4878257655416	15.116818549082396	1.13662206483599	10.106077407163433	-1.2626840357790314	-0.08721781165688469	-15.756556824558956	-8.663494630917214	3.730382891390974	25.867	21.338746438987705	11.950653446361494	11.693587500711535	11.37324383226778	57.63120793429485
 3.wav	0.822	142.19003132616936	837.203	1414.098	2819.275	77.56661476630458	77.89819482440285	71.90440353950694	64.11401114252071	62.9528451083343	75.9786209357533	63.161292783211245	52.47070994430722	77.9091336273506	79.32137683932805	78.79955223904874	93.82290498873657	87.2334517086602	74.14658129274261	42.24981980432709	46.94556730468314	117.9854883626952	-0.3315800580982682	5.993791284895906	13.452603623783872	14.61376965797028	1.5879938305512837	10.690582838904028	-1.4122432119774544	0.5218246002793165	-15.913771361385969	-9.324318081309599	3.7625523346079888	25.838	20.27151043330405	9.29604509768499	9.070424514604357	8.840677983515018	57.44709191247345
 3.wav	0.827	140.79011810033003	843.821	1416.868	2796.979	77.25084504030396	77.85798747451804	71.40332470870277	63.47095198939448	62.73970815866488	75.78677597254398	61.10763837738341	53.030947496496175	77.58230346118953	79.23324858519945	78.00539280896432	93.33112744115581	87.22141512142942	74.58032275891155	42.119864688068944	46.80913088347693	115.72339056781549	-0.607142434214083	6.4546627658152715	13.779893050909479	14.511136881639075	1.4640690677599792	8.076690880887234	-1.6509451240099224	1.2278557762351312	-15.74882397996629	-9.639111660239891	3.001980702277976	26.128	19.0122505960797	9.428075513455596	9.113841395032987	8.810218106391172	57.17939307894455
 3.wav	0.832	139.31294081314107	853.896	1428.174	2791.111	76.92794406696751	77.81601563566895	70.81614421351995	62.38277575403262	61.60103625660409	74.8487340031796	60.15441805590382	56.92723653469863	77.24538594497537	79.13087239282214	77.06107441836237	92.40943399949104	86.25938423762065	74.19647521780871	41.99710399211879	46.8037649269699	114.77891278617284	-0.8880715687014344	6.999871422148999	14.54516831293489	15.326907810363423	2.0792100637879116	3.227181521205189	-1.8854864478467732	2.0697979744597745	-15.164048054515675	-9.013998292645283	3.048910727166657	25.637	18.862867234727283	8.279293387660697	7.854158595937184	7.557271315937727	56.81793203432626
 3.wav	0.837	137.7736666900622	860.685	1435.234	2793.425	76.58430111851868	77.63340400641611	70.31990833475932	60.87893863143199	59.225045990294255	71.33237732048366	57.52423003541155	58.63762903247309	76.89026029357287	78.89894765708631	76.28005454949641	91.03411983249549	84.02287590611861	70.9436675059823	41.850003968867846	46.72179038120484	114.4718828463305	-1.0491028878974333	7.313495671656796	15.705362487086688	17.359255128224426	5.251923798035023	-1.1133989970615445	-2.0086873635134452	2.618893107589898	-14.143859538922626	-7.132615612545749	5.946592787590561	22.399	17.228140941686952	6.659680984107953	6.398221526880858	6.24681421064817	56.36580438808511
 3.wav	0.842	136.17649359299728	867.664	1442.868	2791.141	76.27491095932518	77.54195861097027	69.48250356908538	59.11375968086185	58.941834196950566	70.60379838097467	54.66182341454427	56.85045980084258	76.56935525941336	78.75820293244138	75.16366255019447	89.39845043672697	83.87622393405204	70.57563015562495	41.6963684879238	46.6431610429857	113.77938862582279	-1.2670476516450861	8.059455041884888	17.161151278463336	17.333076762374617	5.671112578350517	-2.188636386298306	-2.1888476730280217	3.5945403822469046	-12.829095177313619	-7.306868674638679	5.993725103788407	21.256	18.021242559051416	6.104159389714132	5.75607086663659	5.570489637992769	55.825523673525915
 3.wav	0.847	134.46549054794787	870.144	1445.633	2778.323	75.93141843975033	77.27482770175148	68.44745777444378	58.67978995652116	59.05757162351531	70.67243961401334	52.337687981623404	52.10478717763937	76.21693695591765	78.4529850679761	73.91745409515696	89.03802269487669	84.06732907169315	71.01900936090891	41.50771887778849	46.466539813812176	112.22246631159811	-1.3434092620011455	8.8273699273077	17.25162848322917	16.873846816235023	5.258978825736989	0.23290080398403035	-2.236048112058455	4.535530972819146	-12.821085738959042	-7.850392115775506	5.197927595008736	21.03	18.49865872553046	5.080062317295631	4.90430146792083	4.635142201308926	55.212302298669876
 3.wav	0.852	132.58754168280586	866.641	1438.553	2772.98	75.68478759984986	76.83909798284955	67.39465617766908	58.8597376928068	58.486232900330805	68.72587394230563	54.86526845729912	41.897643719763586	75.96470695421009	77.9933997333015	72.73371148260246	89.2409931000664	83.54533436708009	69.0214034305471	41.2714286192009	46.100160925766176	111.21059140573328	-1.1543103829996966	9.444441805180475	16.825049907043052	17.19855469951905	6.95891365754423	12.967624737535537	-2.028692779091415	5.2596882506990426	-13.276286145856318	-7.580627412870001	6.9433035236629905	18.606	16.16637695257476	5.900244669065038	5.742418890030971	5.661098127638258	54.53050827111934
 3.wav	0.857	130.54210783647096	857.871	1421.748	2825.222	75.42355526905254	76.69834540376752	65.90393330619524	58.82940492095189	56.70949672849024	67.96496507420693	54.82969844067176	44.66691599573303	75.70067182312003	77.84069436283276	71.1771653584216	89.1967941711329	81.81105242439472	66.90190902708463	40.990825046086435	45.557353298605975	114.661819566178	-1.2747901347149764	10.794412097572277	16.594150348100655	18.714058540562306	7.458590194845613	10.162782444938735	-2.1400225397127315	6.66352900441116	-13.496122348012861	-6.110380601274684	8.798762796035405	18.158	15.185020150140103	5.45842880000316	5.146439104531434	4.953233380282934	53.791202616117076
 3.wav	0.862	128.44614059505824	867.692	1435.002	2822.298	75.13230078655721	76.72973266221318	64.0888548604896	57.98663853853071	54.79686639055533	66.15628975037916	55.084259330296305	39.767716597294765	75.3947314324478	77.80971103602519	69.02654916817832	88.51665458418222	80.0485801984413	65.6316365729964	40.79153195759728	45.49987955434766	113.74604068830992	-1.5974318756559711	12.640877801723576	17.145662248026497	20.33543439600188	8.97601103617805	15.31654273300154	-2.414979603577393	8.783161867846871	-13.121923151734421	-4.6538487659935015	9.7630948594514	19.129	11.642152720429504	5.360394904642679	4.648063562073417	4.408926030405721	52.98559966229645
 3.wav	0.867	126.4080414395947	894.67	1460.078	2793.598	74.8095884653577	76.90463882276782	61.85563825118571	55.63507275759942	52.15827141613082	64.62139048967975	53.98978234546914	38.39545594720909	75.05023213798644	77.89232879500653	66.30580515599456	86.5928414126353	77.89907424929689	65.66300816565541	40.67490271238326	45.65766490132389	110.8487562633546	-2.0950503574101162	15.049000571582113	19.17451570775829	22.651317049226883	10.188197975677951	15.594326398260044	-2.842096657020093	11.586523639011972	-11.542609274648854	-2.8488421113104465	9.387223972331029	20.142	11.516041270492966	4.671216540421182	4.147657810291399	4.014698749839684	52.11394504363667
 3.wav	0.872	124.5393354832591	921.836	1479.364	2712.721	74.61720515161758	76.69400193064888	59.102853169339184	51.490760313889965	48.196221718109506	59.029716300280995	55.25807035599055	36.587330672163304	74.83915351801129	77.60285567700868	63.14772300338883	82.91083611570727	74.50590068855745	62.5267269147419	40.57499704909983	45.75341528924592	104.13791810254186	-2.076796779031298	17.591148761309697	23.126444837727618	26.420983433508077	15.587488851336587	18.670739683827243	-2.76370215899739	14.455132673619843	-8.071682597695983	0.3332528294538406	12.312426603269387	19.125	13.225010728837795	1.4656478969515498	1.0773622766283628	1.0519413116715406	51.162766645925814
 3.wav	0.877	122.819271124679	930.005	1469.331	2669.909	74.41755737432507	75.96593224892177	56.15297775670846	51.11391102650244	44.64589468793081	58.075998401982694	55.80429321568306	38.77720458820014	74.63146260852963	76.84089437915564	60.02487013115513	82.82325532641265	71.42114364874817	62.447474270454904	40.40803849783788	45.34600212068611	100.48731906376943	-1.5483748745967034	19.812954492213315	23.303646347822628	29.771662686394258	16.341558972342376	17.027088627482918	-2.2094317706260114	16.81602424800051	-8.191792717883018	3.2103189597814605	12.183988338074727	19.77	12.226768855666041	1.026162988306554	0.5945896452813025	0.58380956201292	50.1465214962434
