Speaker,Filename,id,trial_number,tune,seg_Start,seg_End,Label,t,t_ms,f0,F0_semitones,H1H2c,CPP,H1A3c,keep_pulse,pulse_id,pulse_transform,f0_transformed,file_checked,tags,notes
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,18,0.89,120.777,-0.330455115814681,11.004,17.076,17.438,TRUE,2543,1,120.777,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,19,0.9,123.786,0.0955738529617316,12.493,18.297,19.731,TRUE,2544,1,123.786,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,20,0.91,126.425,0.460777307416671,13.457,19.184,17.453,TRUE,2545,1,126.425,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,21,0.92,129.359,0.857961141698771,15.859,15.666,20.9,TRUE,2546,1,129.359,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,22,0.93,132.785,1.31050215546188,14.164,16.502,22.163,TRUE,2547,1,132.785,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,23,0.94,135.45,1.65452068831343,7.985,20.604,12.803,TRUE,2548,1,135.45,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,24,0.95,137.513,1.91621211521154,-2.039,18.725,5.942,TRUE,2549,1,137.513,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,25,0.96,138.659,2.05989109844421,-4.435,18.715,9.756,TRUE,2550,1,138.659,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,26,0.97,138.519,2.04240249635598,5.448,15.502,14.465,TRUE,2551,1,138.519,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,27,0.98,139.469,2.16072981618362,2.656,15.326,9.049,TRUE,2552,1,139.469,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,28,0.99,143.059,2.60071911052656,3.386,11.319,8.739,TRUE,2553,1,143.059,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,29,1,145.842,2.93427097761322,2.808,13.531,6.737,TRUE,2554,1,145.842,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,30,1.01,146.559,3.01917474340729,6.064,14.961,10.753,TRUE,2555,1,146.559,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,31,1.02,146.489,3.01090399010138,8.104,15.357,11.148,TRUE,2556,1,146.489,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,32,1.03,148.265,3.21953280467967,7.052,17.117,9.813,TRUE,2557,1,148.265,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,33,1.04,152.224,3.67574599214202,4.732,14.537,10.224,TRUE,2558,1,152.224,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,34,1.05,151.962,3.64592322363714,7.339,13.016,8.04,TRUE,2559,1,151.962,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,35,1.06,149.871,3.40605095588979,6.9,20.966,4.199,TRUE,2560,1,149.871,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,36,1.07,148.738,3.27467530475628,3.872,20.45,6.995,TRUE,2561,1,148.738,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,37,1.08,146.204,2.97718935668552,4.59,23.64,4.376,TRUE,2562,1,146.204,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,38,1.09,144.915,2.82387917956917,7.681,9.679,4.808,TRUE,2563,1,144.915,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,39,1.1,148.218,3.21404392329438,8.908,19.788,11.191,TRUE,2564,1,148.218,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,40,1.11,152.057,3.65674276057493,7.178,15.668,7.371,TRUE,2565,1,152.057,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,41,1.12,153.183,3.78447034422408,7.946,8.263,9.518,TRUE,2566,1,153.183,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,42,1.13,153.83,3.85743859559707,10.549,16.858,8.524,TRUE,2567,1,153.83,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,43,1.14,152.503,3.70744744522337,7.652,14.555,6.209,TRUE,2568,1,152.503,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,44,1.15,151.434,3.58566583720304,7.1,21.181,7.474,TRUE,2569,1,151.434,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,45,1.16,151.535,3.59720857889828,5.724,20.069,11.361,TRUE,2570,1,151.535,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,46,1.17,151.17,3.55545831153182,2.793,21.605,11.768,TRUE,2571,1,151.17,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,47,1.18,150.15,3.43824966457506,3.981,20.713,11.617,TRUE,2572,1,150.15,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,48,1.19,149.252,3.33439913332326,5.294,20.626,8.761,TRUE,2573,1,149.252,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,49,1.2,148.51,3.24811691307001,3.11,19.539,15.966,TRUE,2574,1,148.51,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,50,1.21,147.784,3.16327696119904,4.367,17.543,15.078,TRUE,2575,1,147.784,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,0.71,1.22,harmony,51,1.22,146.203,2.97707094405866,6.284,20.473,11.193,TRUE,2576,1,146.203,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,1,1.23,143.644,2.67136876011025,5.613,13.858,9.142,TRUE,2577,1,143.644,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,2,1.24,143.006,2.59430410654842,4.062,13.088,10.424,TRUE,2578,1,143.006,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,3,1.25,142.532,2.53682624419498,5.432,11.888,6.842,TRUE,2579,1,142.532,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,4,1.26,140.296,2.26308248566488,6.256,15.27,8.021,TRUE,2580,1,140.296,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,5,1.27,136.925,1.84202653023171,6.811,11.034,11.803,TRUE,2581,1,136.925,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,6,1.28,132.19,1.23275248168035,9.878,11.782,15.872,TRUE,2582,1,132.19,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,7,1.29,127.034,0.543972109324435,10.16,14.814,17.443,TRUE,2583,1,127.034,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,8,1.3,122.817,-0.0404808120316526,9.194,9.284,17.413,TRUE,2584,1,122.817,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,9,1.31,120.384,-0.386880125129091,8.865,10.223,15.669,TRUE,2585,1,120.384,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,10,1.32,120.779,-0.330168435450857,9.42,8.217,13.264,TRUE,2586,1,120.779,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,11,1.33,120.586,-0.357854988404489,11.39,13.032,13.035,TRUE,2587,1,120.586,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,12,1.34,116.918,-0.89263936555245,11.794,12.639,10.427,TRUE,2588,1,116.918,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,13,1.35,114.077,-1.31850866583974,9.548,14.849,11.352,TRUE,2589,1,114.077,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,14,1.36,112.26,-1.5964764612158,9.446,20.381,11.888,TRUE,2590,1,112.26,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,15,1.37,110.113,-1.9307863824475,8.81,18.82,9.521,TRUE,2591,1,110.113,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,16,1.38,108.383,-2.20494220172915,5.768,22.845,8.187,TRUE,2592,1,108.383,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,17,1.39,106.71,-2.47425947136301,1.216,21.798,6.439,TRUE,2593,1,106.71,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,18,1.4,105.356,-2.6953343024133,-4.066,21.721,1.75,TRUE,2594,1,105.356,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,19,1.41,103.994,-2.92060051145607,-4.582,21.015,0.495,TRUE,2595,1,103.994,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,20,1.42,102.123,-3.23491013919794,2.704,22.501,5.234,TRUE,2596,1,102.123,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,21,1.43,100.244,-3.55641337506587,4.666,19.406,7.599,TRUE,2597,1,100.244,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,22,1.44,98.026,-3.94376772133084,1.94,18.718,5.933,TRUE,2598,1,98.026,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,23,1.45,96.333,-4.24538003450411,-5.446,18.767,1.595,TRUE,2599,1,96.333,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,24,1.46,95.047,-4.47804807685222,-8.228,15.589,-0.295,TRUE,2600,1,95.047,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,25,1.47,93.812,-4.70447144322866,-2.779,13.671,6.56,TRUE,2601,1,93.812,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,26,1.48,89.287,-5.56033952565211,-2.039,10.918,4.135,TRUE,2602,1,89.287,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,27,1.49,88.715,-5.6716044872438,-4.295,10.611,2.771,TRUE,2603,1,88.715,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,28,1.5,88.587,-5.69660115922477,0.085,14.884,6.491,TRUE,2604,1,88.587,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,29,1.51,91.206,-5.19219634782918,2.48,10.211,8.929,TRUE,2605,1,91.206,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,34,1.56,86.846,-6.04022834835747,-3.036,10.272,4.685,TRUE,2606,1,86.846,FALSE,,
demoSpeaker,33_95_hll,33,95,hll,1.22,1.8,moved,35,1.57,88.409,-5.73142225852899,1.939,12.212,8.972,TRUE,2607,1,88.409,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,5,0.42,146.899,3.05929086496886,3.857,14.349,3.369,TRUE,2608,1,146.899,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,6,0.43,140.526,2.29144094193394,5.434,9.296,13.497,TRUE,2609,1,140.526,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,7,0.44,131.961,1.20273535537333,12.108,12.477,23.377,TRUE,2610,1,131.961,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,8,0.45,126.211,0.431447823486363,10.673,16.59,21.424,TRUE,2611,1,126.211,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,9,0.46,120.991,-0.299807206806342,9.387,14.796,19.461,TRUE,2612,1,120.991,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,10,0.47,117.302,-0.835872695714039,8.47,12.749,21.291,TRUE,2613,1,117.302,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,11,0.48,115.105,-1.1631979923644,7.015,12.256,20.617,TRUE,2614,1,115.105,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,12,0.49,113.469,-1.41102559049131,5.617,17.588,21.001,TRUE,2615,1,113.469,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,13,0.5,111.252,-1.75262877092736,6.458,12.112,26.462,TRUE,2616,1,111.252,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,14,0.51,108.557,-2.17717094800616,4.077,9.834,8.042,TRUE,2617,1,108.557,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,15,0.52,105.181,-2.7241146145067,0.73,11.551,3.816,TRUE,2618,1,105.181,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,16,0.53,102.094,-3.23982704501483,-9.648,12.377,-4.51,TRUE,2619,1,102.094,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,17,0.54,103.395,-3.02060698036832,1.466,10.256,5.208,TRUE,2620,1,103.395,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,18,0.55,105.032,-2.74865676142531,2.396,13.419,8.245,TRUE,2621,1,105.032,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,19,0.56,104.753,-2.79470529534933,5.454,9.17,6.119,TRUE,2622,1,104.753,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,20,0.57,101.739,-3.30013020581989,3.425,10.398,5.475,TRUE,2623,1,101.739,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,21,0.58,100.635,-3.48901823988016,-4.648,15.133,-2.777,TRUE,2624,1,100.635,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,22,0.59,99.61,-3.66625416575005,-1.576,8.39,0.956,TRUE,2625,1,99.61,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,23,0.6,98.519,-3.85691736378529,1.472,12.235,5.663,TRUE,2626,1,98.519,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,24,0.61,100.603,-3.49452410756292,3.398,12.311,9.062,TRUE,2627,1,100.603,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,25,0.62,101.404,-3.35722928697663,6.36,12.411,8.087,TRUE,2628,1,101.404,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.37,0.63,only,26,0.63,100.61,-3.4933195493735,10.798,10.979,5.085,TRUE,2629,1,100.61,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,1,0.64,100.951,-3.43474161277254,16.165,8.406,6.302,TRUE,2630,1,100.951,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,2,0.65,101.669,-3.31204580286806,12.908,10.66,1.89,TRUE,2631,1,101.669,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,12,0.75,159.863,4.52342878562282,10.891,8.538,13.611,TRUE,2632,1,159.863,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,13,0.76,153.981,3.87442410699069,16.024,15.053,12.336,TRUE,2633,1,153.981,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,14,0.77,151.175,3.55603091370789,7.513,14.235,6.669,TRUE,2634,1,151.175,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,15,0.78,150.533,3.48235345490542,5.038,16.007,2.699,TRUE,2635,1,150.533,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,16,0.79,151.39,3.58063490843286,2.797,17.141,8.352,TRUE,2636,1,151.39,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,17,0.8,152.905,3.75302296974509,3.856,16.945,7.438,TRUE,2637,1,152.905,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,18,0.81,153.714,3.8443787954244,3.767,20.668,8.107,TRUE,2638,1,153.714,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,19,0.82,153.705,3.84336512311098,2.965,17.703,0.093,TRUE,2639,1,153.705,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,20,0.83,152.996,3.76332318472395,4.044,17.423,7.026,TRUE,2640,1,152.996,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,21,0.84,151.635,3.60862945901077,4.5,22.236,9.924,TRUE,2641,1,151.635,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,22,0.85,150.424,3.46981315714865,3.864,19.242,8.928,TRUE,2642,1,150.424,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,23,0.86,149.691,3.38524576922819,3.425,20.079,5.972,TRUE,2643,1,149.691,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,24,0.87,149.736,3.39044941036907,4.76,20.434,8.335,TRUE,2644,1,149.736,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,25,0.88,149.123,3.31942943370067,4.975,17.799,6.443,TRUE,2645,1,149.123,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,26,0.89,147.928,3.18013780707414,4.067,16.214,4.441,TRUE,2646,1,147.928,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,27,0.9,146.989,3.06989429683997,4.818,17.804,11.111,TRUE,2647,1,146.989,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,28,0.91,146.648,3.02968471316238,5.051,23.008,10.482,TRUE,2648,1,146.648,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,29,0.92,145.416,2.88362816396975,3.528,18.904,8.433,TRUE,2649,1,145.416,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,30,0.93,143.906,2.70291690452863,3.112,15.123,6.206,TRUE,2650,1,143.906,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,31,0.94,143.252,2.62405934000285,4.215,14.891,8.938,TRUE,2651,1,143.252,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,32,0.95,141.318,2.38873880713061,1.272,14.358,9.92,TRUE,2652,1,141.318,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,33,0.96,138.819,2.07985646352184,5.063,13.76,9.337,TRUE,2653,1,138.819,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,34,0.97,136.794,1.82545539868853,6.99,14.556,11.701,TRUE,2654,1,136.794,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,35,0.98,133.223,1.36751406478577,8.081,18.105,10.963,TRUE,2655,1,133.223,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,36,0.99,130.762,1.04471614608674,10.796,14.448,16.093,TRUE,2656,1,130.762,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,37,1,129.527,0.88043028727404,11.464,14.186,12.367,TRUE,2657,1,129.527,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,38,1.01,128.658,0.763889971626741,12.242,8.248,9.957,TRUE,2658,1,128.658,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,39,1.02,124.868,0.246241613316487,14.77,15.664,7.118,TRUE,2659,1,124.868,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,40,1.03,121.123,-0.280929907920783,16.365,10.233,7.584,TRUE,2660,1,121.123,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,41,1.04,119.662,-0.491023060459489,9.411,12.7,7.07,TRUE,2661,1,119.662,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,42,1.05,118.1,-0.71849645734485,10.471,11.01,12.536,TRUE,2662,1,118.1,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,43,1.06,117.176,-0.854478749260954,9.166,11.727,15.138,TRUE,2663,1,117.176,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,44,1.07,116.08,-1.01717093995815,10.758,9.281,13.644,TRUE,2664,1,116.08,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,45,1.08,114.976,-1.18261108738146,8.03,10.722,12.79,TRUE,2665,1,114.976,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,46,1.09,114.696,-1.22482309179597,5.48,13.681,10.671,TRUE,2666,1,114.696,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,47,1.1,113.052,-1.4747658542166,8.207,11.099,8.595,TRUE,2667,1,113.052,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,48,1.11,110.887,-1.80952116682222,5.513,21.081,0.627,TRUE,2668,1,110.887,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,49,1.12,109.47,-2.03217735309143,2.094,20.06,0.323,TRUE,2669,1,109.47,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,50,1.13,106.81,-2.45804334008121,-2.354,15.825,-1.187,TRUE,2670,1,106.81,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,51,1.14,105.359,-2.69484134252459,-3.196,19.021,2.119,TRUE,2671,1,105.359,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,52,1.15,104.914,-2.76811754079725,3.014,17.18,6.026,TRUE,2672,1,104.914,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,53,1.16,104.22,-2.8830181155805,5.023,16.869,6.607,TRUE,2673,1,104.22,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,54,1.17,102.718,-3.1343358248536,6.084,16.804,11.518,TRUE,2674,1,102.718,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,0.63,1.18,harmony,55,1.18,101.458,-3.34801251489929,3.819,13.164,9.319,TRUE,2675,1,101.458,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,1,1.19,98.217,-3.91006809303502,-3.055,10.387,0.703,TRUE,2676,1,98.217,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,2,1.2,99.293,-3.72143700946873,-3.094,11.915,3.267,TRUE,2677,1,99.293,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,3,1.21,99.656,-3.65826115463207,-0.819,12.729,5.307,TRUE,2678,1,99.656,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,4,1.22,99.48,-3.68886308215621,-0.711,13.918,8.63,TRUE,2679,1,99.48,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,5,1.23,99.075,-3.75948842649493,-1.959,12.557,7.549,TRUE,2680,1,99.075,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,6,1.24,98.577,-3.8467282602272,-1.852,11.274,8.1,TRUE,2681,1,98.577,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,7,1.25,98.174,-3.91764920065191,-0.554,10.757,6.738,TRUE,2682,1,98.174,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,8,1.26,98.923,-3.78606926338748,-2.354,10.882,1.802,TRUE,2683,1,98.923,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,9,1.27,99.665,-3.65669773618121,-1.779,13.068,7.188,TRUE,2684,1,99.665,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,10,1.28,98.253,-3.90372367134581,-1.191,10.632,10.595,TRUE,2685,1,98.253,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,11,1.29,97.182,-4.0934716927086,-0.353,23.234,8.54,TRUE,2686,1,97.182,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,12,1.3,95.888,-4.32553782456227,-2.573,16.651,-7.704,TRUE,2687,1,95.888,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,13,1.31,95.65,-4.36856154995739,-4.48,21.538,-5.569,TRUE,2688,1,95.65,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,14,1.32,95.024,-4.48223791994484,-3.791,23.881,-0.756,TRUE,2689,1,95.024,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,15,1.33,93.72,-4.72145772240146,-2.613,17.94,2.532,TRUE,2690,1,93.72,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,16,1.34,92.807,-4.8909376700771,-4.923,20.86,-0.53,TRUE,2691,1,92.807,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,17,1.35,92.519,-4.94474510211541,-7.799,19.574,-2.599,TRUE,2692,1,92.519,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.18,1.41,made,18,1.36,92.453,-4.95709956139438,-4.851,12.227,-0.514,TRUE,2693,1,92.453,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.41,1.45,a,2,1.43,91.56,-5.12513161809085,-9.28,8.646,-6.842,TRUE,2694,1,91.56,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.41,1.45,a,3,1.44,92.422,-4.96290545792166,-2.703,7.788,1.267,TRUE,2695,1,92.422,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.41,1.45,a,4,1.45,88.183,-5.77573447071272,-1.624,9.749,5.506,TRUE,2696,1,88.183,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,1,1.46,84.196,-6.57672083182815,-5.763,12.605,1.862,TRUE,2697,1,84.196,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,2,1.47,88.221,-5.7682758082241,-4.382,12.111,4.642,TRUE,2698,1,88.221,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,3,1.48,86.625,-6.08433980581582,0.013,9.943,7.966,TRUE,2699,1,86.625,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,4,1.49,84.006,-6.61583268652997,-5.272,10.992,8.27,TRUE,2700,1,84.006,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,5,1.5,82.903,-6.84464946142902,-1.967,9.214,4.723,TRUE,2701,1,82.903,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,6,1.51,82.272,-6.97692298940356,-3.635,10.79,35.02,TRUE,2702,1,82.272,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,7,1.52,85.742,-6.26171633820391,-7.145,13.446,10.953,TRUE,2703,1,85.742,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,8,1.53,87.776,-5.85582284522811,-4.606,17.512,6.038,TRUE,2704,1,87.776,FALSE,,
demoSpeaker,37_61_hll,37,61,hll,1.45,2.09,move,9,1.54,88.133,-5.7855533986346,-4.186,9.522,28.841,TRUE,2705,1,88.133,FALSE,,
